session_date,dir,reason,ref_range,gross,net,contract,ref_hi,ref_lo,stop_px,entry_utc,exit_utc,entry_px,exit_px,cost,cum_net
2013-01-24,1,eow,4.25,1.25,-2.45,201303,1487.0,1482.75,1482.75,2013-01-24 08:00:00+00:00,2013-01-24 14:00:00+00:00,1487.25,1487.5,3.7,-5037.8
2013-01-25,1,eow,5.0,16.25,12.55,201303,1491.75,1486.75,1486.75,2013-01-25 08:00:00+00:00,2013-01-25 14:00:00+00:00,1492.0,1495.25,3.7,-5025.25
2013-01-28,1,eow,4.0,5.0,1.2999999999999998,201303,1498.0,1494.0,1494.0,2013-01-28 12:30:00+00:00,2013-01-28 14:00:00+00:00,1498.25,1499.25,3.7,-5023.95
2013-01-29,-1,eow,4.25,1.25,-2.45,201303,1498.75,1494.5,1498.75,2013-01-29 10:30:00+00:00,2013-01-29 14:00:00+00:00,1494.25,1494.0,3.7,-5026.4
2013-01-30,1,stop,3.0,-16.25,-19.95,201303,1505.75,1502.75,1502.75,2013-01-30 08:30:00+00:00,2013-01-30 13:00:00+00:00,1506.0,1502.75,3.7,-5046.35
2013-01-31,-1,eow,2.75,-10.0,-13.7,201303,1496.25,1493.5,1496.25,2013-01-31 09:00:00+00:00,2013-01-31 14:00:00+00:00,1493.25,1495.25,3.7,-5060.05
2013-02-01,1,stop,3.0,-16.25,-19.95,201303,1498.75,1495.75,1495.75,2013-02-01 08:30:00+00:00,2013-02-01 11:00:00+00:00,1499.0,1495.75,3.7,-5080.0
2013-02-04,-1,eow,2.5,33.75,30.05,201303,1508.5,1506.0,1508.5,2013-02-04 08:00:00+00:00,2013-02-04 14:00:00+00:00,1505.75,1499.0,3.7,-5049.95
2013-02-05,1,eow,4.0,16.25,12.55,201303,1496.25,1492.25,1492.25,2013-02-05 08:00:00+00:00,2013-02-05 14:00:00+00:00,1496.5,1499.75,3.7,-5037.4
2013-02-06,-1,stop,3.75,-20.0,-23.7,201303,1509.75,1506.0,1509.75,2013-02-06 08:00:00+00:00,2013-02-06 08:30:00+00:00,1505.75,1509.75,3.7,-5061.1
2013-02-07,-1,stop,2.75,-15.0,-18.7,201303,1507.25,1504.5,1507.25,2013-02-07 08:00:00+00:00,2013-02-07 09:30:00+00:00,1504.25,1507.25,3.7,-5079.8
2013-02-11,-1,stop,2.5,-13.75,-17.45,201303,1514.75,1512.25,1514.75,2013-02-11 08:00:00+00:00,2013-02-11 09:00:00+00:00,1512.0,1514.75,3.7,-5097.25
2013-02-12,1,eow,5.0,0.0,-3.7,201303,1513.5,1508.5,1508.5,2013-02-12 13:00:00+00:00,2013-02-12 14:00:00+00:00,1513.75,1513.75,3.7,-5100.95
2013-02-13,1,eow,1.75,2.5,-1.2000000000000002,201303,1518.25,1516.5,1516.5,2013-02-13 09:00:00+00:00,2013-02-13 14:00:00+00:00,1518.5,1519.0,3.7,-5102.15
2013-02-14,-1,eow,3.0,11.25,7.55,201303,1518.25,1515.25,1518.25,2013-02-14 09:00:00+00:00,2013-02-14 14:00:00+00:00,1515.0,1512.75,3.7,-5094.6
2013-02-15,-1,stop,4.25,-22.5,-26.2,201303,1519.0,1514.75,1519.0,2013-02-15 08:00:00+00:00,2013-02-15 13:30:00+00:00,1514.5,1519.0,3.7,-5120.8
2013-02-19,1,eow,3.0,5.0,1.2999999999999998,201303,1518.25,1515.25,1515.25,2013-02-19 08:30:00+00:00,2013-02-19 14:00:00+00:00,1518.5,1519.5,3.7,-5119.5
2013-02-20,1,stop,2.25,-12.5,-16.2,201303,1529.5,1527.25,1527.25,2013-02-20 08:30:00+00:00,2013-02-20 12:00:00+00:00,1529.75,1527.25,3.7,-5135.7
2013-02-21,-1,eow,4.5,-1.25,-4.95,201303,1509.75,1505.25,1509.75,2013-02-21 08:00:00+00:00,2013-02-21 14:00:00+00:00,1505.0,1505.25,3.7,-5140.65
2013-02-22,1,eow,4.75,1.25,-2.45,201303,1506.75,1502.0,1502.0,2013-02-22 08:30:00+00:00,2013-02-22 14:00:00+00:00,1507.0,1507.25,3.7,-5143.1
2013-02-25,1,eow,4.75,28.75,25.05,201303,1516.25,1511.5,1511.5,2013-02-25 08:00:00+00:00,2013-02-25 14:00:00+00:00,1516.5,1522.25,3.7,-5118.05
2013-02-26,1,eow,7.5,7.5,3.8,201303,1491.5,1484.0,1484.0,2013-02-26 08:00:00+00:00,2013-02-26 14:00:00+00:00,1491.75,1493.25,3.7,-5114.25
2013-02-27,-1,stop,4.0,-21.25,-24.95,201303,1494.5,1490.5,1494.5,2013-02-27 09:30:00+00:00,2013-02-27 10:00:00+00:00,1490.25,1494.5,3.7,-5139.2
2013-02-28,1,stop,3.5,-18.75,-22.45,201303,1518.5,1515.0,1515.0,2013-02-28 08:30:00+00:00,2013-02-28 13:30:00+00:00,1518.75,1515.0,3.7,-5161.65
2013-03-01,1,stop,5.5,-28.75,-32.45,201303,1512.75,1507.25,1507.25,2013-03-01 08:00:00+00:00,2013-03-01 11:00:00+00:00,1513.0,1507.25,3.7,-5194.1
2013-03-04,1,eow,8.5,-12.5,-16.2,201303,1515.5,1507.0,1507.0,2013-03-04 12:30:00+00:00,2013-03-04 14:00:00+00:00,1515.75,1513.25,3.7,-5210.3
2013-03-05,1,eow,3.0,21.25,17.55,201303,1527.5,1524.5,1524.5,2013-03-05 08:00:00+00:00,2013-03-05 14:00:00+00:00,1527.75,1532.0,3.7,-5192.75
2013-03-06,1,eow,3.0,18.75,15.05,201303,1540.0,1537.0,1537.0,2013-03-06 08:00:00+00:00,2013-03-06 14:00:00+00:00,1540.25,1544.0,3.7,-5177.7
2013-03-07,1,eow,2.75,10.0,6.3,201303,1540.25,1537.5,1537.5,2013-03-07 08:00:00+00:00,2013-03-07 14:00:00+00:00,1540.5,1542.5,3.7,-5171.4
2013-03-08,1,eow,5.25,21.25,17.55,201303,1545.5,1540.25,1540.25,2013-03-08 08:00:00+00:00,2013-03-08 14:00:00+00:00,1545.75,1550.0,3.7,-5153.85
2013-03-12,-1,eow,3.5,-7.5,-11.2,201306,1551.5,1548.0,1551.5,2013-03-12 07:30:00+00:00,2013-03-12 13:00:00+00:00,1547.75,1549.25,3.7,-5165.05
2013-03-13,-1,eow,4.0,-11.25,-14.95,201306,1549.75,1545.75,1549.75,2013-03-13 08:00:00+00:00,2013-03-13 13:00:00+00:00,1545.5,1547.75,3.7,-5180.0
2013-03-14,1,eow,2.25,6.25,2.55,201306,1551.25,1549.0,1549.0,2013-03-14 07:00:00+00:00,2013-03-14 13:00:00+00:00,1551.5,1552.75,3.7,-5177.45
2013-03-15,-1,eow,4.25,-0.0,-3.7,201306,1558.75,1554.5,1558.75,2013-03-15 09:30:00+00:00,2013-03-15 13:00:00+00:00,1554.25,1554.25,3.7,-5181.15
2013-03-19,-1,stop,4.75,-25.0,-28.7,201306,1550.75,1546.0,1550.75,2013-03-19 09:00:00+00:00,2013-03-19 12:00:00+00:00,1545.75,1550.75,3.7,-5209.85
2013-03-20,1,eow,6.25,40.0,36.3,201306,1542.75,1536.5,1536.5,2013-03-20 07:00:00+00:00,2013-03-20 13:00:00+00:00,1543.0,1551.0,3.7,-5173.55
2013-03-21,1,stop,3.0,-16.25,-19.95,201306,1550.5,1547.5,1547.5,2013-03-21 07:30:00+00:00,2013-03-21 08:30:00+00:00,1550.75,1547.5,3.7,-5193.5
2013-03-22,1,eow,5.75,15.0,11.3,201306,1540.75,1535.0,1535.0,2013-03-22 11:00:00+00:00,2013-03-22 13:00:00+00:00,1541.0,1544.0,3.7,-5182.2
2013-03-25,1,eow,11.25,-21.25,-24.95,201306,1559.75,1548.5,1548.5,2013-03-25 09:30:00+00:00,2013-03-25 13:00:00+00:00,1560.0,1555.75,3.7,-5207.15
2013-03-26,1,eow,4.5,1.25,-2.45,201306,1551.25,1546.75,1546.75,2013-03-26 11:00:00+00:00,2013-03-26 13:00:00+00:00,1551.5,1551.75,3.7,-5209.6
2013-03-27,1,stop,2.5,-13.75,-17.45,201306,1559.25,1556.75,1556.75,2013-03-27 07:00:00+00:00,2013-03-27 08:00:00+00:00,1559.5,1556.75,3.7,-5227.05
2013-03-28,1,eow,7.75,-6.25,-9.95,201306,1557.5,1549.75,1549.75,2013-03-28 10:30:00+00:00,2013-03-28 13:00:00+00:00,1557.75,1556.5,3.7,-5237.0
2013-04-02,1,eow,4.25,15.0,11.3,201306,1558.5,1554.25,1554.25,2013-04-02 07:00:00+00:00,2013-04-02 13:00:00+00:00,1558.75,1561.75,3.7,-5225.7
2013-04-03,1,eow,2.75,-10.0,-13.7,201306,1566.5,1563.75,1563.75,2013-04-03 08:00:00+00:00,2013-04-03 13:00:00+00:00,1566.75,1564.75,3.7,-5239.4
2013-04-04,1,eow,8.25,-22.5,-26.2,201306,1554.25,1546.0,1546.0,2013-04-04 07:30:00+00:00,2013-04-04 13:00:00+00:00,1554.5,1550.0,3.7,-5265.6
2013-04-05,-1,eow,5.0,75.0,71.3,201306,1555.25,1550.25,1555.25,2013-04-05 09:30:00+00:00,2013-04-05 13:00:00+00:00,1550.0,1535.0,3.7,-5194.3
2013-04-08,1,eow,3.75,-3.75,-7.45,201306,1548.75,1545.0,1545.0,2013-04-08 07:30:00+00:00,2013-04-08 13:00:00+00:00,1549.0,1548.25,3.7,-5201.75
2013-04-10,1,eow,3.5,12.5,8.8,201306,1564.5,1561.0,1561.0,2013-04-10 07:00:00+00:00,2013-04-10 13:00:00+00:00,1564.75,1567.25,3.7,-5192.95
2013-04-11,1,eow,3.0,-6.25,-9.95,201306,1583.75,1580.75,1580.75,2013-04-11 08:00:00+00:00,2013-04-11 13:00:00+00:00,1584.0,1582.75,3.7,-5202.9
2013-04-12,-1,eow,6.25,3.75,0.04999999999999982,201306,1589.75,1583.5,1589.75,2013-04-12 09:00:00+00:00,2013-04-12 13:00:00+00:00,1583.25,1582.5,3.7,-5202.85
2013-04-15,-1,eow,9.5,-12.5,-16.2,201306,1583.0,1573.5,1583.0,2013-04-15 08:00:00+00:00,2013-04-15 13:00:00+00:00,1573.25,1575.75,3.7,-5219.05
2013-04-16,1,eow,12.0,21.25,17.55,201306,1554.25,1542.25,1542.25,2013-04-16 07:00:00+00:00,2013-04-16 13:00:00+00:00,1554.5,1558.75,3.7,-5201.5
2013-04-17,-1,eow,6.0,23.75,20.05,201306,1569.5,1563.5,1569.5,2013-04-17 07:30:00+00:00,2013-04-17 13:00:00+00:00,1563.25,1558.5,3.7,-5181.45
2013-04-18,1,eow,6.5,2.5,-1.2000000000000002,201306,1548.5,1542.0,1542.0,2013-04-18 08:30:00+00:00,2013-04-18 13:00:00+00:00,1548.75,1549.25,3.7,-5182.65
2013-04-19,1,eow,8.5,-18.75,-22.45,201306,1543.75,1535.25,1535.25,2013-04-19 08:30:00+00:00,2013-04-19 13:00:00+00:00,1544.0,1540.25,3.7,-5205.1
2013-04-23,-1,stop,7.25,-37.5,-41.2,201306,1557.5,1550.25,1557.5,2013-04-23 08:30:00+00:00,2013-04-23 11:00:00+00:00,1550.0,1557.5,3.7,-5246.3
2013-04-24,1,eow,6.25,-21.25,-24.95,201306,1577.75,1571.5,1571.5,2013-04-24 07:00:00+00:00,2013-04-24 13:00:00+00:00,1578.0,1573.75,3.7,-5271.25
2013-04-25,1,eow,5.75,10.0,6.3,201306,1576.5,1570.75,1570.75,2013-04-25 07:00:00+00:00,2013-04-25 13:00:00+00:00,1576.75,1578.75,3.7,-5264.95
2013-04-26,-1,eow,5.5,-10.0,-13.7,201306,1582.5,1577.0,1582.5,2013-04-26 08:30:00+00:00,2013-04-26 13:00:00+00:00,1576.75,1578.75,3.7,-5278.65
2013-04-29,1,eow,5.0,15.0,11.3,201306,1578.75,1573.75,1573.75,2013-04-29 07:00:00+00:00,2013-04-29 13:00:00+00:00,1579.0,1582.0,3.7,-5267.35
2013-04-30,1,stop,3.0,-16.25,-19.95,201306,1589.5,1586.5,1586.5,2013-04-30 07:00:00+00:00,2013-04-30 08:00:00+00:00,1589.75,1586.5,3.7,-5287.3
2013-05-01,1,stop,2.25,-12.5,-16.2,201306,1593.75,1591.5,1591.5,2013-05-01 08:00:00+00:00,2013-05-01 12:30:00+00:00,1594.0,1591.5,3.7,-5303.5
2013-05-02,1,eow,3.75,-5.0,-8.7,201306,1582.5,1578.75,1578.75,2013-05-02 07:30:00+00:00,2013-05-02 13:00:00+00:00,1582.75,1581.75,3.7,-5312.2
2013-05-03,-1,stop,2.0,-11.25,-14.95,201306,1592.75,1590.75,1592.75,2013-05-03 07:00:00+00:00,2013-05-03 12:30:00+00:00,1590.5,1592.75,3.7,-5327.15
2013-05-06,1,stop,2.75,-15.0,-18.7,201306,1610.75,1608.0,1608.0,2013-05-06 08:00:00+00:00,2013-05-06 10:30:00+00:00,1611.0,1608.0,3.7,-5345.85
2013-05-07,1,eow,3.5,16.25,12.55,201306,1612.75,1609.25,1609.25,2013-05-07 08:00:00+00:00,2013-05-07 13:00:00+00:00,1613.0,1616.25,3.7,-5333.3
2013-05-08,1,stop,3.0,-16.25,-19.95,201306,1621.0,1618.0,1618.0,2013-05-08 09:30:00+00:00,2013-05-08 12:30:00+00:00,1621.25,1618.0,3.7,-5353.25
2013-05-09,-1,eow,3.75,-5.0,-8.7,201306,1631.0,1627.25,1631.0,2013-05-09 07:00:00+00:00,2013-05-09 13:00:00+00:00,1627.0,1628.0,3.7,-5361.95
2013-05-10,1,stop,4.75,-25.0,-28.7,201306,1629.25,1624.5,1624.5,2013-05-10 07:00:00+00:00,2013-05-10 13:00:00+00:00,1629.5,1624.5,3.7,-5390.65
2013-05-13,1,eow,4.75,3.75,0.04999999999999982,201306,1626.25,1621.5,1621.5,2013-05-13 07:00:00+00:00,2013-05-13 13:00:00+00:00,1626.5,1627.25,3.7,-5390.6
2013-05-14,-1,stop,3.0,-16.25,-19.95,201306,1633.25,1630.25,1633.25,2013-05-14 07:00:00+00:00,2013-05-14 12:00:00+00:00,1630.0,1633.25,3.7,-5410.55
2013-05-15,-1,eow,3.25,-0.0,-3.7,201306,1648.5,1645.25,1648.5,2013-05-15 07:00:00+00:00,2013-05-15 13:00:00+00:00,1645.0,1645.0,3.7,-5414.25
2013-05-16,-1,stop,3.5,-18.75,-22.45,201306,1655.75,1652.25,1655.75,2013-05-16 07:30:00+00:00,2013-05-16 11:30:00+00:00,1652.0,1655.75,3.7,-5436.7
2013-05-17,1,eow,4.75,6.25,2.55,201306,1653.0,1648.25,1648.25,2013-05-17 09:30:00+00:00,2013-05-17 13:00:00+00:00,1653.25,1654.5,3.7,-5434.15
2013-05-20,-1,eow,3.25,-8.75,-12.45,201306,1664.5,1661.25,1664.5,2013-05-20 12:00:00+00:00,2013-05-20 13:00:00+00:00,1661.0,1662.75,3.7,-5446.6
2013-05-21,1,stop,3.25,-17.5,-21.2,201306,1665.75,1662.5,1662.5,2013-05-21 07:30:00+00:00,2013-05-21 09:00:00+00:00,1666.0,1662.5,3.7,-5467.8
2013-05-22,1,eow,2.5,3.75,0.04999999999999982,201306,1667.25,1664.75,1664.75,2013-05-22 07:00:00+00:00,2013-05-22 13:00:00+00:00,1667.5,1668.25,3.7,-5467.75
2013-05-23,-1,eow,25.25,-13.75,-17.45,201306,1659.0,1633.75,1659.0,2013-05-23 08:30:00+00:00,2013-05-23 13:00:00+00:00,1633.5,1636.25,3.7,-5485.2
2013-05-24,-1,eow,10.25,26.25,22.55,201306,1655.25,1645.0,1655.25,2013-05-24 09:30:00+00:00,2013-05-24 13:00:00+00:00,1644.75,1639.5,3.7,-5462.65
2013-05-27,-1,eow,8.5,-13.75,-17.45,201306,1655.5,1647.0,1655.5,2013-05-27 09:30:00+00:00,2013-05-27 13:00:00+00:00,1646.75,1649.5,3.7,-5480.1
2013-05-28,1,eow,7.25,33.75,30.05,201306,1658.5,1651.25,1651.25,2013-05-28 07:00:00+00:00,2013-05-28 13:00:00+00:00,1658.75,1665.5,3.7,-5450.05
2013-05-29,-1,eow,7.5,1.25,-2.45,201306,1656.75,1649.25,1656.75,2013-05-29 07:00:00+00:00,2013-05-29 13:00:00+00:00,1649.0,1648.75,3.7,-5452.5
2013-05-30,1,eow,9.5,-13.75,-17.45,201306,1650.5,1641.0,1641.0,2013-05-30 10:30:00+00:00,2013-05-30 13:00:00+00:00,1650.75,1648.0,3.7,-5469.95
2013-05-31,-1,eow,5.25,11.25,7.55,201306,1656.0,1650.75,1656.0,2013-05-31 07:00:00+00:00,2013-05-31 13:00:00+00:00,1650.5,1648.25,3.7,-5462.4
2013-06-03,1,eow,8.5,-11.25,-14.95,201306,1635.0,1626.5,1626.5,2013-06-03 10:30:00+00:00,2013-06-03 13:00:00+00:00,1635.25,1633.0,3.7,-5477.35
2013-06-04,1,eow,7.75,2.5,-1.2000000000000002,201306,1638.0,1630.25,1630.25,2013-06-04 07:00:00+00:00,2013-06-04 13:00:00+00:00,1638.25,1638.75,3.7,-5478.55
2013-06-05,-1,eow,7.75,-6.25,-9.95,201306,1632.25,1624.5,1632.25,2013-06-05 10:00:00+00:00,2013-06-05 13:00:00+00:00,1624.25,1625.5,3.7,-5488.5
2013-06-06,1,stop,6.75,-35.0,-38.7,201306,1613.5,1606.75,1606.75,2013-06-06 07:00:00+00:00,2013-06-06 13:00:00+00:00,1613.75,1606.75,3.7,-5527.2
2013-06-07,1,eow,6.0,43.75,40.05,201306,1624.0,1618.0,1618.0,2013-06-07 12:00:00+00:00,2013-06-07 13:00:00+00:00,1624.25,1633.0,3.7,-5487.15
2013-06-10,1,eow,9.0,17.5,13.8,201306,1643.5,1634.5,1634.5,2013-06-10 07:00:00+00:00,2013-06-10 13:00:00+00:00,1643.75,1647.25,3.7,-5473.35
2013-06-11,-1,eow,4.25,55.0,51.3,201306,1642.5,1638.25,1642.5,2013-06-11 07:00:00+00:00,2013-06-11 13:00:00+00:00,1638.0,1627.0,3.7,-5422.05
2013-06-12,1,eow,5.5,22.5,18.8,201306,1631.75,1626.25,1626.25,2013-06-12 07:00:00+00:00,2013-06-12 13:00:00+00:00,1632.0,1636.5,3.7,-5403.25
2013-06-13,1,eow,14.5,-7.5,-11.2,201306,1612.0,1597.5,1597.5,2013-06-13 12:30:00+00:00,2013-06-13 13:00:00+00:00,1612.25,1610.75,3.7,-5414.45
2013-06-18,1,eow,3.75,-12.5,-16.2,201309,1636.0,1632.25,1632.25,2013-06-18 07:30:00+00:00,2013-06-18 13:00:00+00:00,1636.25,1633.75,3.7,-5430.65
2013-06-19,-1,stop,7.0,-36.25,-39.95,201309,1648.75,1641.75,1648.75,2013-06-19 07:30:00+00:00,2013-06-19 09:30:00+00:00,1641.5,1648.75,3.7,-5470.6
2013-06-20,-1,eow,10.25,28.75,25.05,201309,1623.0,1612.75,1623.0,2013-06-20 08:00:00+00:00,2013-06-20 13:00:00+00:00,1612.5,1606.75,3.7,-5445.55
2013-06-21,1,eow,11.5,-10.0,-13.7,201309,1594.25,1582.75,1582.75,2013-06-21 07:00:00+00:00,2013-06-21 13:00:00+00:00,1594.5,1592.5,3.7,-5459.25
2013-06-24,-1,eow,13.75,11.25,7.55,201309,1586.25,1572.5,1586.25,2013-06-24 08:30:00+00:00,2013-06-24 13:00:00+00:00,1572.25,1570.0,3.7,-5451.7
2013-06-25,1,eow,15.75,33.75,30.05,201309,1574.0,1558.25,1558.25,2013-06-25 07:00:00+00:00,2013-06-25 13:00:00+00:00,1574.25,1581.0,3.7,-5421.65
2013-06-26,1,eow,8.25,66.25,62.55,201309,1581.25,1573.0,1573.0,2013-06-26 07:30:00+00:00,2013-06-26 13:00:00+00:00,1581.5,1594.75,3.7,-5359.1
2013-06-27,1,eow,6.25,28.75,25.05,201309,1601.0,1594.75,1594.75,2013-06-27 11:30:00+00:00,2013-06-27 13:00:00+00:00,1601.25,1607.0,3.7,-5334.05
2013-06-28,1,stop,6.25,-32.5,-36.2,201309,1611.75,1605.5,1605.5,2013-06-28 07:00:00+00:00,2013-06-28 12:30:00+00:00,1612.0,1605.5,3.7,-5370.25
2013-07-01,1,eow,12.25,11.25,7.55,201309,1605.5,1593.25,1593.25,2013-07-01 07:00:00+00:00,2013-07-01 13:00:00+00:00,1605.75,1608.0,3.7,-5362.7
2013-07-02,-1,eow,8.0,-1.25,-4.95,201309,1614.25,1606.25,1614.25,2013-07-02 12:30:00+00:00,2013-07-02 13:00:00+00:00,1606.0,1606.25,3.7,-5367.65
2013-07-03,-1,eow,8.0,1.25,-2.45,201309,1608.5,1600.5,1608.5,2013-07-03 07:00:00+00:00,2013-07-03 13:00:00+00:00,1600.25,1600.0,3.7,-5370.1
2013-07-04,1,eow,5.5,35.0,31.3,201309,1614.0,1608.5,1608.5,2013-07-04 07:00:00+00:00,2013-07-04 13:00:00+00:00,1614.25,1621.25,3.7,-5338.8
2013-07-05,1,stop,4.0,-21.25,-24.95,201309,1625.75,1621.75,1621.75,2013-07-05 07:00:00+00:00,2013-07-05 11:00:00+00:00,1626.0,1621.75,3.7,-5363.75
2013-07-08,1,eow,6.0,7.5,3.8,201309,1632.0,1626.0,1626.0,2013-07-08 07:30:00+00:00,2013-07-08 13:00:00+00:00,1632.25,1633.75,3.7,-5359.95
2013-07-09,1,eow,7.75,6.25,2.55,201309,1643.5,1635.75,1635.75,2013-07-09 07:00:00+00:00,2013-07-09 13:00:00+00:00,1643.75,1645.0,3.7,-5357.4
2013-07-10,-1,eow,6.0,-16.25,-19.95,201309,1648.25,1642.25,1648.25,2013-07-10 08:30:00+00:00,2013-07-10 13:00:00+00:00,1642.0,1645.25,3.7,-5377.35
2013-07-12,1,eow,4.5,-7.5,-11.2,201309,1670.75,1666.25,1666.25,2013-07-12 10:00:00+00:00,2013-07-12 13:00:00+00:00,1671.0,1669.5,3.7,-5388.55
2013-07-15,1,eow,5.0,0.0,-3.7,201309,1674.75,1669.75,1669.75,2013-07-15 07:00:00+00:00,2013-07-15 13:00:00+00:00,1675.0,1675.0,3.7,-5392.25
2013-07-16,1,stop,2.25,-12.5,-16.2,201309,1678.5,1676.25,1676.25,2013-07-16 07:00:00+00:00,2013-07-16 07:30:00+00:00,1678.75,1676.25,3.7,-5408.45
2013-07-17,-1,stop,2.75,-15.0,-18.7,201309,1672.75,1670.0,1672.75,2013-07-17 08:30:00+00:00,2013-07-17 11:00:00+00:00,1669.75,1672.75,3.7,-5427.15
2013-07-18,1,eow,5.25,7.5,3.8,201309,1677.0,1671.75,1671.75,2013-07-18 09:30:00+00:00,2013-07-18 13:00:00+00:00,1677.25,1678.75,3.7,-5423.35
2013-07-19,1,eow,5.25,0.0,-3.7,201309,1680.5,1675.25,1675.25,2013-07-19 11:00:00+00:00,2013-07-19 13:00:00+00:00,1680.75,1680.75,3.7,-5427.05
2013-07-22,-1,eow,4.25,-0.0,-3.7,201309,1694.25,1690.0,1694.25,2013-07-22 07:00:00+00:00,2013-07-22 13:00:00+00:00,1689.75,1689.75,3.7,-5430.75
2013-07-24,1,eow,2.75,17.5,13.8,201309,1689.75,1687.0,1687.0,2013-07-24 07:00:00+00:00,2013-07-24 13:00:00+00:00,1690.0,1693.5,3.7,-5416.95
2013-07-25,-1,eow,3.5,13.75,10.05,201309,1684.25,1680.75,1684.25,2013-07-25 07:00:00+00:00,2013-07-25 13:00:00+00:00,1680.5,1677.75,3.7,-5406.9
2013-07-26,-1,eow,5.5,26.25,22.55,201309,1689.0,1683.5,1689.0,2013-07-26 07:30:00+00:00,2013-07-26 13:00:00+00:00,1683.25,1678.0,3.7,-5384.35
2013-07-29,-1,eow,6.25,-5.0,-8.7,201309,1688.0,1681.75,1688.0,2013-07-29 08:00:00+00:00,2013-07-29 13:00:00+00:00,1681.5,1682.5,3.7,-5393.05
2013-07-30,1,eow,3.75,2.5,-1.2000000000000002,201309,1685.75,1682.0,1682.0,2013-07-30 07:30:00+00:00,2013-07-30 13:00:00+00:00,1686.0,1686.5,3.7,-5394.25
2013-07-31,-1,stop,4.75,-25.0,-28.7,201309,1687.0,1682.25,1687.0,2013-07-31 07:00:00+00:00,2013-07-31 08:00:00+00:00,1682.0,1687.0,3.7,-5422.95
2013-08-01,1,eow,5.75,23.75,20.05,201309,1690.25,1684.5,1684.5,2013-08-01 07:00:00+00:00,2013-08-01 13:00:00+00:00,1690.5,1695.25,3.7,-5402.9
2013-08-02,1,stop,3.25,-17.5,-21.2,201309,1703.25,1700.0,1700.0,2013-08-02 12:00:00+00:00,2013-08-02 12:30:00+00:00,1703.5,1700.0,3.7,-5424.1
2013-08-05,1,stop,2.5,-13.75,-17.45,201309,1703.75,1701.25,1701.25,2013-08-05 07:00:00+00:00,2013-08-05 12:00:00+00:00,1704.0,1701.25,3.7,-5441.55
2013-08-06,1,eow,4.0,-13.75,-17.45,201309,1701.5,1697.5,1697.5,2013-08-06 07:00:00+00:00,2013-08-06 13:00:00+00:00,1701.75,1699.0,3.7,-5459.0
2013-08-07,-1,eow,6.25,-0.0,-3.7,201309,1693.5,1687.25,1693.5,2013-08-07 07:00:00+00:00,2013-08-07 13:00:00+00:00,1687.0,1687.0,3.7,-5462.7
2013-08-08,1,eow,6.75,2.5,-1.2000000000000002,201309,1694.5,1687.75,1687.75,2013-08-08 11:00:00+00:00,2013-08-08 13:00:00+00:00,1694.75,1695.25,3.7,-5463.9
2013-08-09,-1,eow,4.0,-1.25,-4.95,201309,1695.25,1691.25,1695.25,2013-08-09 07:00:00+00:00,2013-08-09 13:00:00+00:00,1691.0,1691.25,3.7,-5468.85
2013-08-12,-1,eow,4.5,12.5,8.8,201309,1687.0,1682.5,1687.0,2013-08-12 07:00:00+00:00,2013-08-12 13:00:00+00:00,1682.25,1679.75,3.7,-5460.05
2013-08-13,1,eow,3.25,-3.75,-7.45,201309,1690.0,1686.75,1686.75,2013-08-13 07:00:00+00:00,2013-08-13 13:00:00+00:00,1690.25,1689.5,3.7,-5467.5
2013-08-14,-1,eow,5.0,-16.25,-19.95,201309,1692.5,1687.5,1692.5,2013-08-14 07:30:00+00:00,2013-08-14 13:00:00+00:00,1687.25,1690.5,3.7,-5487.45
2013-08-15,-1,eow,5.0,37.5,33.8,201309,1682.0,1677.0,1682.0,2013-08-15 10:00:00+00:00,2013-08-15 13:00:00+00:00,1676.75,1669.25,3.7,-5453.65
2013-08-16,1,eow,5.25,-17.5,-21.2,201309,1659.0,1653.75,1653.75,2013-08-16 07:00:00+00:00,2013-08-16 13:00:00+00:00,1659.25,1655.75,3.7,-5474.85
2013-08-19,-1,eow,5.5,-10.0,-13.7,201309,1655.0,1649.5,1655.0,2013-08-19 11:30:00+00:00,2013-08-19 13:00:00+00:00,1649.25,1651.25,3.7,-5488.55
2013-08-20,1,eow,7.25,-17.5,-21.2,201309,1648.25,1641.0,1641.0,2013-08-20 11:30:00+00:00,2013-08-20 13:00:00+00:00,1648.5,1645.0,3.7,-5509.75
2013-08-21,-1,eow,4.5,5.0,1.2999999999999998,201309,1651.5,1647.0,1651.5,2013-08-21 07:00:00+00:00,2013-08-21 13:00:00+00:00,1646.75,1645.75,3.7,-5508.45
2013-08-22,1,eow,6.5,26.25,22.55,201309,1638.0,1631.5,1631.5,2013-08-22 07:00:00+00:00,2013-08-22 13:00:00+00:00,1638.25,1643.5,3.7,-5485.9
2013-08-23,-1,stop,4.0,-21.25,-24.95,201309,1658.0,1654.0,1658.0,2013-08-23 07:00:00+00:00,2013-08-23 13:00:00+00:00,1653.75,1658.0,3.7,-5510.85
2013-08-26,-1,eow,6.5,-10.0,-13.7,201309,1667.0,1660.5,1667.0,2013-08-26 07:30:00+00:00,2013-08-26 13:00:00+00:00,1660.25,1662.25,3.7,-5524.55
2013-08-27,-1,eow,5.5,58.75,55.05,201309,1655.5,1650.0,1655.5,2013-08-27 07:30:00+00:00,2013-08-27 13:00:00+00:00,1649.75,1638.0,3.7,-5469.5
